Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/25/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
The former Yugoslav Republic of Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653.779043,3433.324659,3215.412957,2982.195691,2933.180317,2898.222344,2923.456608,2954.522501,3038.138466,3154.847762,3283.377863,3169.323717,3240.109187,3301.312133,3445.806886,3600.952284,3779.675026,4017.792101,4230.733086,4207.804898,4339.96438,4433.887466,4408.296437,4530.682107,4687.296388,4861.553971,4994.558952,5043.692248,5184.694471,5386.200325,5115.918611,
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,351.1401509,359.4596938,355.3368843,371.5886993,375.1142228,390.3875462,378.0210928,365.6861369,401.0226388,447.7510595,467.9802069,453.1103034,491.2028803,461.0912075,458.693257,415.9970372,414.7865839,405.5500955,479.2873523,484.7057522,477.4659895,505.890439,519.0583716,496.9064761,543.3341374,513.0832631,515.5624396,520.8517316,511.8975812,533.9826961,545.5290293,571.7567328,588.3178947,571.6576875,640.530718,640.7977912,677.8865719,666.9553888,687.934849,696.6750709,697.348627,706.7108272,716.9127865,731.5337969,732.3973648,705.139447,700.6975972,728.8782936,751.4728866,772.1318362,789.0726281,802.0336182,815.3790987,781.7314548,
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,3135.271557,3211.680328,3401.99844,3545.98105,3904.505767,4634.072695,5395.133519,6028.904379,6632.401382,7254.28802,7684.688554,7881.021238,7889.992736,7731.923444,7803.15786,7865.493545,8035.686756,8308.583869,8934.033871,9571.147659,10074.26439,10419.91506,10796.74613,11168.41724,11689.71366,12344.77156,12727.24267,13295.31165,13886.23073,14455.7006,17189.48931,16860.44812,17164.52213,17746.70604,17652.63982,18133.97158,18521.55613,19338.3447,19948.08282,19573.77112,20557.64638,20566.33643,21221.51164,22070.96727,23286.12311,24921.60368,25354.17544,26672.23187,27090.93248,27489.4212,25005.76331,
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,145.0386252,145.1738226,154.5562517,155.8956429,155.6884989,155.9908534,144.2013408,144.7799721,151.9078112,154.5369787,157.8283251,159.2384076,156.7099203,156.4725756,160.1689889,164.6137147,170.6324408,177.2884875,183.5341601,191.4086859,200.6220365,208.0871706,213.917074,219.3946675,223.4645972,221.2053843,211.7603823,192.3327642,181.17951,184.3321919,183.8163271,189.7497104,202.158972,213.4097032,226.0822217,238.2125013,249.3624832,260.3536172,278.9414619,309.9657289,344.8804485,381.3893644,426.9196058,481.2338553,542.2191403,609.9960293,681.8170593,752.6491477,825.6948861,902.541871,962.9954522,1017.014364,1088.059541,1167.630993,1196.743357,1313.40763,1380.152827,1459.643006,1548.45663,1586.90232,
Middle East & North Africa (excluding high income),MNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,1736.920879,1803.255508,1911.055298,2062.672276,2254.881294,2394.972589,2536.95895,2807.951333,2914.72107,3033.427068,2993.725359,3355.448936,3249.611926,3005.768489,2861.315356,2518.134678,2450.179922,2717.712577,2748.737897,2640.814872,2649.727833,2513.828949,2489.676357,2428.035621,2406.943096,2602.894191,2514.071164,2579.169857,2595.959029,2592.53153,2613.669315,2718.107988,2762.379038,2895.421204,2963.88816,3089.118789,3107.389468,3142.797636,3149.174677,3340.306248,3425.645663,3538.480398,3689.277348,3769.73043,3814.331381,3945.137792,3855.780932,3857.066705,3842.843557,3849.739526,3807.580603,3993.897597,4037.758722,3994.419721,3949.603006,3747.463797,
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4486.783485,4721.027286,4288.974255,4429.614837,4460.350667,4527.094031,4621.0047,4816.988749,5010.949707,5433.450713,5795.467193,6203.040775,5831.045816,5979.519005,6166.08448,5993.088089,6199.727716,6304.192748,6514.272695,6704.845008,7020.287014,7378.500276,7680.74113,6512.617568,
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,1433.191277,1514.098275,1562.452605,1612.809396,1659.881416,1765.499831,1775.324943,1815.683109,1846.226654,1752.134721,1575.446888,1413.317825,1356.619725,1375.076776,1451.591526,1472.149941,1516.960351,1554.367705,1588.22996,1592.233995,1624.223385,1684.619601,1783.998762,1951.713418,2068.398544,2216.922881,2411.166549,2587.777933,2514.916555,2629.648326,3028.16166,3335.793592,3650.601509,3860.325723,3875.321675,3858.515184,4000.83782,4233.972689,4394.988134,4126.699124,
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27513.44161,27826.03967,27305.97378,24129.45841,22737.19552,21475.27983,19305.70604,16038.4522,16329.53275,15111.96238,15152.29636,15422.21027,15916.85832,16314.38355,20927.08817,25609.23007,20533.12751,18141.88235,,
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,242.2559327,248.3284349,225.9452364,186.6446235,171.8010483,171.7754187,167.2457081,192.1640846,208.3835599,221.0975741,220.1904693,225.1293093,204.0240652,216.7769539,222.0239471,219.1927749,236.4605796,256.1734093,274.6341917,299.1088343,294.6469084,321.017815,340.7047523,353.4605927,370.3409592,383.7107749,409.2047841,428.7693646,447.6843601,463.1194882,479.8844861,501.5002444,523.2940376,544.4475127,568.5913343,589.85905,595.0776111,599.6915244,602.5301054,598.8133059,574.5951778,
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,1216.012074,1189.388277,1131.836841,1402.879504,1581.16955,1537.739716,1545.07114,1651.775381,1622.54721,1763.110065,1742.595357,1678.979459,1555.106801,1693.344996,1559.635837,1643.792783,1566.307328,1513.475157,1540.235688,1546.203276,1553.322419,1473.18505,1484.413205,1395.94442,1397.932764,1437.707205,1425.999774,1412.458199,1441.501827,1379.465098,1368.1071,1358.145741,1401.362383,1324.150914,1417.656162,1462.676629,1368.527202,1371.240851,1385.332077,1296.321815,1251.606651,1234.325032,1283.324363,1306.520068,1378.595272,1585.356224,1510.165016,1462.3674,1421.8825,1417.049466,1433.335677,1453.811964,1470.153385,1488.776422,1524.071753,1499.836222,1549.57631,1575.31217,1620.994996,1549.957236,
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,2350.071143,2463.528616,2524.691336,2568.380909,2271.34958,2369.580449,2469.465381,2456.24954,2544.901048,2699.72968,2940.174001,3177.724371,3370.253767,3493.877736,3718.392364,3841.626075,4038.334403,4193.552954,4306.289435,4452.478331,4653.437939,4856.905658,5097.930544,5164.955517,5533.976919,5674.222439,5725.966253,6021.521761,6242.981849,6316.442961,6592.950734,6938.849694,7286.245915,7507.827972,7817.841119,8123.596983,8384.323785,8646.992238,8954.557475,9260.447303,9609.250985,9966.769668,10335.84858,10643.77108,9058.207089,
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,178.8129008,187.9654754,184.722251,177.7599783,178.0348605,197.2817646,217.8365626,227.7880478,217.704201,224.5858506,219.8292417,248.8529333,257.4576008,256.409627,267.370787,275.7584378,281.1418186,286.0800792,304.4333137,308.472769,301.0582311,277.9308261,278.2239948,281.2065698,286.6365693,287.2160216,271.7158585,260.0292795,252.89746,243.9039199,248.7712892,264.9711993,243.3706166,266.2879724,238.1523728,275.2046509,290.0846323,293.9840084,297.1155691,297.637071,294.3439181,272.7702943,270.7369635,279.351217,287.2721539,289.0468576,294.5204004,313.8881112,328.3659413,345.6349986,358.9409028,365.7361036,362.1315659,370.3008243,380.5889783,380.5969877,379.6239342,384.4207507,390.8407067,401.3926721,394.0031621,
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1235.239789,1287.808207,1327.216511,1379.936591,1409.889877,1474.773123,1547.251583,1565.945507,1649.554932,1688.960191,1747.864794,1878.34988,2007.188448,2190.149379,2316.6918,2279.358747,2480.423086,2605.523268,2708.477521,2887.499123,3026.372171,3159.535421,3269.324695,3392.107508,3565.6801,3437.127759,3383.292133,3455.928232,3687.666051,3905.547209,4139.110788,4414.213679,4684.32565,5020.430773,5347.716796,5727.115058,6141.110501,6424.173079,5802.878306,6010.465388,6392.580855,6286.134861,6488.384664,6727.671042,7043.776166,7274.971097,7531.364872,7850.426535,8073.934416,7808.658008,8247.782262,8550.154638,8888.702522,9179.366821,9601.178003,9955.242722,10258.04151,10707.7483,11075.57648,11414.5787,10631.50739,
North America,NAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18762.36906,18872.67027,19712.35502,20277.47532,21148.49133,22210.79143,23368.43024,23678.88343,24554.40293,25060.39709,24679.76476,25132.22484,26169.54924,27376.81829,26968.99605,26638.05822,27798.6005,28788.65202,30063.16259,30677.87322,30298.60161,30756.51893,29907.88969,30991.42221,32943.87628,34012.71075,34864.92441,35735.18084,36877.21498,37839.69936,38105.57024,37562.03866,38356.83464,38904.63265,39983.34626,40577.22678,41625.66601,42938.64898,44306.19126,45872.90785,47272.38525,47284.43826,47711.45563,48687.13339,50074.51472,51410.20601,52418.06709,53088.9444,52556.80881,50746.40268,51622.80853,52094.33243,52836.66333,53439.0305,54387.22304,55542.96607,56031.6707,56975.70681,58312.04454,59229.06863,56569.74663,
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,3287.954248,3248.594615,3164.908875,3034.377318,2947.339697,2872.381243,2907.929154,2901.581318,2816.294346,2766.259855,2730.525714,2866.469479,2990.412633,2870.980897,2853.257724,2898.874207,2927.522593,2988.805077,3027.270888,3072.095885,3124.95037,3111.336647,3211.283609,3298.279719,3647.403858,3680.65922,3875.022109,4011.639448,4043.64588,3982.226394,4147.315398,4282.036821,4420.72686,4587.978876,4782.03194,4896.61526,4808.650824,4670.94927,4632.390893,4506.173928,4047.862166,
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32520.29416,,,,,,
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,767.8825274,780.3311599,836.0997739,888.7351991,864.435356,897.9668484,869.2480978,845.8274737,825.3077179,758.3342221,759.8984489,781.0070839,720.4275306,581.2853774,614.903676,581.1109594,568.5871989,595.3198493,656.2251587,683.0534475,647.3451453,627.8785703,623.3461511,582.2706355,470.5904487,492.4951677,508.8512272,494.7037755,513.3220787,502.793955,480.985308,463.726218,457.6529131,443.9150822,436.9583239,432.5066832,418.1242552,409.8466771,435.0113053,418.7985034,399.0727926,412.7853845,417.5045989,411.1206171,397.5924038,411.1275495,419.5157838,416.746825,432.3193913,424.3267894,443.3512654,436.549668,464.1477367,470.0864632,482.1362248,484.1531374,492.5639681,497.7198853,513.6267859,523.8842345,522.5555831,
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1433.919921,1407.816991,1435.468649,1526.062167,1567.864003,1609.642352,1508.423093,1243.643916,1201.402353,1459.091365,1782.751066,1989.835773,2008.789092,2066.094325,2238.499343,2064.664502,2187.59954,2250.986764,2057.886356,2132.666988,2159.915391,1826.200748,1658.279639,1440.163651,1388.534695,1433.434061,1397.455603,1404.804103,1468.679654,1458.268872,1588.502304,1554.119728,1585.603467,1514.931882,1450.807568,1414.101377,1437.216194,1443.063162,1443.888515,1416.516429,1450.783839,1498.522908,1685.200922,1763.69398,1878.150729,1948.048436,2012.844772,2089.777154,2172.793771,2285.734601,2403.645256,2464.345044,2500.641181,2597.008957,2688.267243,2687.480056,2575.455449,2529.385248,2512.192392,2502.652281,2396.036462,
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1680.995962,1751.096612,1882.489932,2023.962865,2192.864472,2329.860688,2334.981651,2423.456595,2382.993544,2456.086037,2414.613301,2419.19442,2398.151711,2474.674526,2739.997351,2652.519506,2705.766618,2843.300555,2541.768847,1813.619339,1842.577457,1886.730171,1819.881847,1853.109142,1777.38768,1663.126547,1607.975216,1561.276762,1337.528257,1286.136264,1257.593196,1227.525044,1204.896584,1173.810427,1187.310091,1232.317224,1285.793793,1312.958929,1338.680813,1409.788379,1444.952523,1465.744127,1455.86899,1472.037867,1529.194613,1573.053035,1616.079881,1674.941973,1708.820807,1630.088517,1679.037115,1761.214111,1850.700029,1916.277595,1981.747734,2049.851666,2115.934767,2185.913301,2086.033381,1984.816775,1922.35386,
Netherlands Antilles,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14276.87006,14131.96018,14885.5239,15218.45819,16258.80237,17423.25487,17668.72595,18392.04368,19369.88824,20377.92376,21362.84766,22021.64764,22570.48065,23603.18148,24224.24382,24009.75801,24883.60383,25359.53659,25883.5491,26223.24617,26365.67196,25980.21822,25540.47962,25970.48388,26659.58574,27220.21944,27823.99967,28181.95965,28964.02127,30063.37077,31106.05196,31614.65289,31911.83537,32088.7066,32840.2781,33696.74383,34715.16163,36032.04025,37480.70945,39106.38816,40456.94224,41087.04217,40914.3255,40785.12222,41450.40427,42201.77541,43592.30274,45138.67844,45939.1482,44027.60256,44390.50441,44869.31294,44242.97353,44055.30426,44521.89454,45193.40322,45938.78504,46997.34545,47826.81912,48443.73205,46345.34721,
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19134.05988,20173.51637,20575.22061,21193.14784,22087.37019,23074.75689,23758.04696,25034.07161,25385.51985,26313.7774,26630.95052,27944.902,29210.2826,30321.51697,31316.15974,32686.09264,34428.33321,35709.55925,36949.96678,38434.47154,40059.98021,40560.44798,40506.86237,41976.92335,44392.08341,46717.22069,48432.58677,49051.67984,48663.94793,48966.66494,49741.42576,51032.06029,52551.95144,53726.47553,56122.1143,58151.59918,60766.63397,63631.94109,64914.25531,65768.98573,67437.74336,68489.46791,69106.30897,69327.42654,71654.63653,73036.74036,74189.56678,75624.4412,75043.52946,72823.30244,72426.56522,72194.781,73178.78495,73046.90503,73650.31354,74355.51586,74493.11794,75610.64948,75953.58195,76005.22479,75017.15675,
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,328.484194,329.4641962,330.4194655,331.2372645,350.2641165,340.0907856,357.5311963,345.4068521,341.1185286,349.3965757,351.2742266,340.0526455,343.4328441,334.6407018,348.2735431,345.7341211,353.0724547,355.7111766,363.1226576,363.384897,346.9320641,367.2921795,372.3962347,352.9786966,378.2962954,392.4714607,401.3120175,399.2238819,420.4781017,428.5928809,437.5357341,453.4066365,459.411323,464.2530739,489.2415916,493.6546022,507.8529581,521.8134063,526.5237763,539.1852136,562.3031305,579.4659856,571.2807672,585.406948,604.6595802,617.7939891,630.6874562,644.3944018,676.4507099,701.4083396,731.6618133,755.9141324,790.9881496,821.0732055,870.7816903,901.7496077,897.403788,964.8977952,1021.331877,1069.789098,1028.463277,
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431.636941,3347.246194,3668.874079,2824.812659,3440.667565,3728.923136,4116.754986,4501.446094,4979.837786,6458.401356,8109.565198,8341.012278,8556.426047,7986.1427,8392.958084,8325.901748,8367.188613,
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,22492.92069,22557.26487,23142.32373,23410.07899,24405.91609,24389.29788,24900.06064,25868.78051,26124.51005,26838.12592,26866.07425,26697.5431,26612.5265,26408.29915,24884.97193,24896.60121,26187.5415,27164.45718,28033.93496,28591.78237,28797.42555,28770.64622,30179.89664,30874.68701,31756.75696,32668.72451,33487.62421,34322.63335,35064.49646,35637.60724,36375.78281,35666.1902,35263.67132,35406.67675,35930.70084,36534.93666,37232.66132,38015.92958,38630.72659,39181.69283,39758.26432,40304.36143,40315.47098,40218.39102,
OECD members,OED,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10871.58123,11186.37926,11652.77143,12108.52957,12715.77538,13236.26432,13852.64745,14288.2858,14980.48128,15590.02048,15834.67686,16210.9388,16890.2342,17718.43803,17689.48129,17541.41498,18216.19938,18731.47618,19387.64208,19959.20926,20000.87807,20220.95511,20095.63001,20513.50513,21311.35,21927.03023,22425.29604,23028.39248,23891.657,24606.27266,25132.55012,25220.73899,25528.73936,25641.41664,26237.56549,26721.49731,27349.91863,28111.80095,28730.71188,29481.85769,30459.47642,30654.50478,30911.20171,31333.33887,32124.62532,32812.86426,33580.05938,34221.15708,34054.72397,32687.52071,33420.92561,33880.61572,34132.53085,34433.50788,34945.91795,35616.01877,36034.4986,36710.21425,37361.33978,37819.52805,35924.55931,
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,2552.970469,2614.715135,4226.920804,7467.931619,9101.633701,10035.25039,9785.708078,10367.65366,8552.948579,9140.379107,10856.79337,12446.22034,11923.97618,10872.09907,10729.47977,10760.92799,11912.17118,12573.98156,13904.80237,15434.92079,16806.01725,16453.28899,15311.54463,15661.56429,16869.20656,16187.10666,16430.44728,17008.93723,17263.51927,17295.66232,17699.76585,17974.80504,18948.27836,19430.81851,19468.95654,20624.78826,21295.96183,20701.58814,19715.92822,19485.95144,19448.46521,19941.33827,20230.29946,21142.88633,21458.38681,20640.30778,19868.11831,20102.24051,19654.21611,18610.81158,18444.927,18459.22481,17774.45186,17393.54899,16694.13227,15743.22429,
Other small states,OSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518.663693,7697.734136,7911.420847,8124.493121,8694.277905,8999.713439,9740.736129,10438.48621,10919.48113,10839.96191,11490.82502,12079.26546,12244.71864,12440.27381,12652.25731,12779.53685,12896.3843,12793.58689,12816.26427,12834.36205,11961.94136,
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,379.0265179,392.3319958,400.0739369,424.1559872,444.8602925,478.7637306,493.4757992,506.5978978,528.9766117,543.36546,588.989485,575.9731768,565.0732136,588.524987,592.3989903,599.6920118,612.130773,617.2509221,646.529328,649.842336,693.3504854,723.913293,745.8076153,770.017644,782.4705763,814.6839204,832.2086665,858.2304753,895.396532,911.7208899,924.6347426,943.9818228,988.7649432,978.8568828,987.8021393,1008.224761,1027.435266,1008.492387,1005.175231,1013.54331,1029.112585,1039.156104,1039.783868,1074.394079,1129.136851,1175.437453,1216.555531,1246.579612,1239.420494,1246.367912,1238.873484,1245.737437,1262.299215,1290.368627,1322.720641,1356.667831,1402.087871,1449.533515,1502.891343,1489.653604,1446.811977,
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2708.605652,2916.740399,3064.46125,3228.280397,3272.471462,3468.032279,3623.017812,3820.090685,3970.267513,4183.510016,4348.579276,4633.152602,4710.755089,4827.116385,4811.853696,4766.339735,4720.576351,4651.694974,4980.860135,5079.384217,5607.00092,5979.736515,6154.406569,5744.701464,5768.588169,5920.374352,5998.346234,5763.413733,4886.265453,4858.263102,5142.228947,5510.238302,5839.883341,6032.879144,6078.7621,6059.829352,6179.336607,6445.771466,6780.216921,6906.18804,6955.28522,6860.948838,6881.250922,7036.882134,7426.650988,7815.225209,8337.585391,9169.15312,9893.695548,9840.332935,10232.3599,11193.99032,12079.54467,12695.23487,13113.26647,13630.30114,14062.44366,14596.74109,14880.66278,15073.00076,12172.31082,
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2709.493443,2827.372892,3023.458699,3065.120098,3173.707299,3258.231186,3428.776693,3462.820279,3373.155993,3396.401904,3415.013047,3474.569586,3497.919652,3617.296689,3851.130712,3910.597198,3863.534975,3776.924809,3583.419034,3636.298298,3757.086942,3869.152559,3768.136152,3296.413847,3336.026158,3326.760283,3558.012486,3817.106525,3381.197933,2901.703168,2700.006361,2704.66641,2637.991393,2723.974676,3002.396338,3165.489972,3194.322832,3339.541775,3268.499801,3263.90508,3303.500937,3281.82409,3422.27535,3529.487343,3670.691381,3867.5274,4123.797525,4438.593961,4804.804797,4818.597212,5177.841284,5460.935651,5748.590835,6030.420249,6109.156884,6229.100674,6380.025857,6432.924329,6574.31669,6611.492764,5792.18794,
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1193.176672,1219.748621,1237.1261,1281.246519,1283.004082,1309.984468,1327.193089,1355.673395,1383.051091,1406.656147,1417.153861,1451.126298,1486.611355,1571.606501,1579.560715,1619.61099,1713.602023,1759.890676,1801.351435,1850.904806,1894.622893,1906.51822,1923.645398,1907.315091,1725.454558,1564.217497,1576.16734,1601.585068,1664.339735,1721.988641,1730.493739,1680.594907,1646.984795,1643.148591,1675.096635,1712.309462,1771.589757,1821.902309,1772.700439,1792.324612,1830.913244,1846.931428,1875.724444,1931.108801,2017.674162,2077.767983,2149.329938,2250.609385,2309.726212,2304.836545,2433.008524,2484.489204,2610.967768,2740.456489,2866.822056,3001.043182,3167.502416,3338.441533,3500.933789,3664.79067,3269.670767,
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11762.94493,12335.81743,12613.4355,12097.11286,12653.25512,13205.50445,13312.7603,13855.4674,13369.06136,12773.3789,13040.5425,14073.60829,14400.69181,13938.18667,14796.94184,15876.46193,15815.77492,15218.25706,15115.36775,14754.604,13250.89961,
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1160.85013,1210.498775,1263.835213,1290.170451,1372.96129,1482.748876,1535.438021,1562.778528,1594.188216,1686.61359,1826.279991,1896.019391,1955.923944,2034.096724,2036.87526,1969.511674,1855.569605,1824.144827,1929.856477,1914.670568,1821.793745,1768.796448,1727.754879,1735.994725,1684.388752,1706.66564,1741.74379,1745.765144,1752.962114,1686.792165,1597.404727,1709.284512,1901.471993,2196.339101,2273.284194,2146.540816,2257.19769,2116.350858,1987.277731,1976.560684,1883.933898,1841.639871,1801.329726,1803.42051,1814.341665,1887.673184,1944.296233,2046.488498,1991.372961,2076.615061,2235.096323,2210.952146,2265.764413,2304.891636,2564.913845,2679.346579,2770.395138,2811.797465,2749.117778,2816.718774,2666.211255,
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120.152957,4744.088424,4848.508934,5016.979239,5271.383007,5638.14491,5978.389466,6359.775401,6652.530195,6962.771943,7356.775398,7451.414156,7606.639999,7878.065734,8275.45679,8569.429971,9100.598829,9748.534077,10156.58426,10437.16185,10858.53483,11369.02962,11519.68501,11656.40309,12059.24671,12578.49547,12979.25526,13604.54047,14332.91589,15016.6733,14660.79392,
Pre-demographic dividend,PRE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,911.4149879,995.8248115,1091.717283,1167.146558,1173.261921,1190.895779,1259.986178,1218.444868,1268.382603,1291.536124,1247.79401,1283.877546,1303.159058,1215.511307,1169.427004,1084.980806,1063.351688,1074.21068,1073.481309,1086.615504,1097.764698,1085.542084,1145.691245,1021.089317,1015.339501,977.4439332,950.3139617,953.5157023,980.6560085,1010.107172,1051.752221,1067.396632,1095.035469,1112.332971,1143.452874,1102.272479,1199.691406,1237.414245,1278.969981,1320.791476,1367.528185,1393.414399,1442.271056,1460.952613,1480.30072,1522.447659,1554.192033,1558.660687,1550.177887,1531.214142,1527.347092,1535.216311,1448.378015,
Puerto Rico,PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6307.417085,6634.184904,7037.967836,7481.31799,7854.222918,8445.14798,8971.266933,9455.084317,9883.66926,10721.33607,11476.96824,12012.23057,12622.30335,13136.27387,13241.17498,12914.16708,13495.68907,14091.21096,14871.88839,15851.91689,16329.17882,16330.44378,15905.04412,15374.53564,16125.08203,16463.02768,17117.44234,17935.06278,18815.94574,19453.79712,18733.67434,19030.27108,19770.79916,20515.55257,21176.70305,21936.45198,22193.61359,23061.3703,24197.34732,25374.1411,26132.00364,27722.41023,27940.42599,27937.85996,30375.83674,29815.26271,29519.78451,29347.89156,28976.17602,28565.81227,28592.12197,28821.0228,29180.41213,29426.1576,29554.62442,29763.4883,29961.75282,29809.2177,29753.36408,30191.93182,28236.78307,
Democratic People's Republic of Korea,PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3934.944738,4119.441254,4360.340545,4597.861066,4885.310115,5271.646673,5528.151767,5983.052617,6541.995486,6740.95674,7658.74429,8201.296281,8872.36568,9863.078914,9837.615778,9059.007114,9412.554133,9834.922536,10003.35441,10454.76012,10816.95181,10897.08402,11061.94529,10991.67952,10743.64369,11015.09312,11460.79448,12195.43862,13122.40214,13987.96514,14572.28838,15243.93004,15421.99489,15088.41396,15193.05474,15788.98311,16280.93715,16921.72194,17645.90583,18231.83976,18795.03115,19025.69569,19067.65543,18819.44374,19110.32084,19224.03465,19501.23301,19950.8441,19985.69833,19343.28005,19670.36107,19365.18165,18654.95753,18584.55405,18833.05183,19250.10654,19700.91,20441.4858,21057.61748,21617.41162,19771.57742,
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1491.93916,1553.629334,1563.216066,1594.213651,1617.994803,1672.927304,1661.556341,1766.042943,1798.013735,1834.592134,1888.460422,1945.009599,2025.059375,2122.067189,2245.552572,2341.471623,2455.552051,2668.931364,2912.999009,3172.351336,3447.579197,3658.752189,3504.980451,3300.586421,3295.921669,3346.669038,3413.591897,3569.892462,3677.173609,3826.326698,3879.370653,3912.143311,3879.454033,3972.212357,4084.311141,4261.828555,4230.766842,4312.79104,4223.000268,4078.667462,3904.302364,3796.677814,3724.835556,3816.086582,3903.309121,3922.558526,4049.162522,4208.04873,4420.35043,4349.674295,4767.277902,4904.146907,4803.050296,5130.453891,5329.369797,5413.776021,5570.605349,5762.732645,5871.281311,5774.16616,5670.751986,
